,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,EnclosedPorch,ExterCond,ExterQual,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,FireplaceQu,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageTypeMeanPrice,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Id,KitchenAbvGr,KitchenQual,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope,LotArea,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotDepth,LotFrontage,LotShape,LowQualFinSF,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscVal,MoSold,NeighborhoodMeanPrice,OpenPorchSF,OverallCond,OverallQual,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolArea,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SalePrice,ScreenPorch,Street_Grvl,Street_Pave,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
823,944,545,0,3,1,0,0,0,0,3,1,0,0,1,1,0,0,3,778,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,2,8,240,1,3,1,3,134091,1940,1489,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,824,1,3,0,0,0,1,3,9900,0,0,0,0,1,165,60,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,142591,0,7,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,139500,0,0,1,7,778,4,335,1940,1950,2009
824,1489,0,0,3,1,0,0,0,0,4,1,0,0,1,1,0,0,4,1489,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,2,8,776,2,3,2,3,202893,2006,1489,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,825,1,4,0,0,0,1,3,11216,0,0,0,0,1,138,81,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,225380,140,5,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,232600,0,0,1,7,1489,4,0,2006,2006,2006
825,2084,0,0,2,1,0,0,0,0,3,3,1636,0,6,1,1,0,5,442,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,2,8,1220,3,3,3,3,202893,2007,2084,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,826,1,5,0,0,0,1,3,14803,0,0,0,0,1,129,114,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,816,0,1,0,0,0,6,316271,45,5,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,385000,0,0,1,7,2078,4,188,2007,2008,2008
826,784,0,0,2,1,0,0,0,0,3,1,784,0,5,1,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,116,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,0,0,0,0,103317,1890,784,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,827,1,4,0,0,0,1,3,6130,0,0,0,0,1,122,50,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,124834,0,6,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,109500,0,0,1,5,784,4,0,1924,1950,2008
827,1434,0,0,3,1,0,0,0,0,3,1,20,0,6,1,0,0,4,1434,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,2,8,527,2,3,2,3,202893,2001,1434,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,828,1,4,0,0,0,1,3,8529,0,0,0,0,1,131,65,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,186556,39,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,189000,0,0,1,6,1454,4,290,2001,2001,2009
828,1160,966,0,3,1,0,0,0,0,4,4,249,764,2,5,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,538,2,3,3,3,202893,1967,2126,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,829,1,3,0,0,1,0,1,28698,0,1,0,0,0,142,201,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,212565,0,5,5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,185000,225,0,1,7,1013,4,486,1967,1967,2009
829,520,623,0,2,0,0,0,1,0,3,1,0,0,1,1,0,0,4,600,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,480,2,3,2,3,134091,2005,1223,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,830,1,4,0,0,0,1,3,2544,0,0,0,0,1,106,24,4,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,225380,166,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,147400,0,0,1,4,600,4,0,2005,2005,2006
830,1392,0,0,3,1,0,0,0,0,3,1,1040,0,3,1,1,0,3,352,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,1,8,458,2,3,2,3,202893,1957,1392,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,831,1,3,0,0,0,1,3,11900,1,0,0,0,0,148,80,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,387,0,1,0,0,0,6,145847,0,5,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,166000,192,0,1,6,1392,4,0,1957,1957,2008
831,520,600,0,2,0,0,0,0,1,3,1,0,0,1,1,0,0,4,600,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,480,2,3,2,3,134091,2005,1200,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,832,1,4,0,0,0,1,3,3180,0,0,0,0,1,106,30,4,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,225380,166,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,151000,0,0,1,4,600,4,0,2005,2005,2006
832,941,888,0,3,1,0,0,0,0,3,1,483,0,6,1,1,0,4,458,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,2,8,613,2,3,2,3,202893,2003,1829,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,833,1,4,0,0,0,1,3,9548,0,1,0,0,0,217,44,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,223,0,1,0,0,0,1,197966,39,6,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,237000,0,0,1,7,941,4,192,2003,2003,2010
833,1516,0,0,3,1,0,0,0,0,3,1,196,345,3,4,0,0,3,975,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,472,2,3,2,3,202893,1964,1516,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,834,1,3,0,0,0,1,3,10004,0,0,0,0,1,100,100,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180,0,1,0,0,0,2,145847,0,6,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,167000,152,0,1,6,1516,4,0,1964,1964,2009
834,1144,0,0,3,1,0,0,0,0,3,1,572,0,3,1,1,0,3,572,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,456,2,3,1,3,202893,1961,1144,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,835,1,3,0,0,0,1,3,7875,0,0,0,0,1,105,75,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,136,0,1,0,0,0,9,145847,0,6,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,139950,0,0,1,6,1144,4,0,1961,1961,2008
835,1067,0,0,2,1,0,0,0,0,3,1,442,0,4,1,0,0,4,625,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,436,2,3,1,3,202893,1996,1067,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,836,1,4,0,0,0,1,3,9600,0,0,0,0,1,160,60,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,136793,0,7,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,128000,0,0,1,4,1067,4,290,1950,1995,2010
836,1559,0,0,2,1,0,0,0,0,3,1,338,0,3,1,1,0,3,1221,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,230,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,6,812,2,3,1,3,134091,1948,1559,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,837,1,3,0,0,0,1,3,8100,0,0,0,0,1,90,90,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,128225,116,6,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,153500,0,0,1,5,1559,4,0,1948,1973,2007
837,483,504,0,2,0,0,0,1,0,3,1,330,0,4,1,1,0,3,153,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,264,1,3,1,3,134091,1973,987,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,838,1,3,0,0,0,1,3,1680,0,0,0,0,1,80,21,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,158,0,1,0,0,0,11,104494,0,5,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,100000,0,0,1,5,483,4,0,1973,1973,2008
838,1099,0,0,3,1,0,0,0,0,3,1,0,0,1,1,0,0,4,1099,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,8,352,1,3,1,3,202893,1999,1099,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,839,1,4,0,0,0,1,3,9525,0,0,0,0,1,127,75,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,197966,0,6,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,144000,0,0,1,6,1099,4,278,1995,2006,2008
839,768,432,0,3,1,0,0,0,0,3,1,352,0,4,1,0,0,3,416,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,240,1,3,1,3,134091,1946,1200,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,840,1,3,0,0,0,1,3,11767,0,0,0,0,1,168,70,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,128220,0,6,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,130500,0,0,1,6,768,4,0,1946,1995,2008
840,810,672,0,4,1,0,0,0,0,3,1,156,0,4,1,0,0,3,516,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,254,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,8,400,1,3,1,3,134091,1934,1482,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,841,1,2,0,0,0,1,3,12155,0,0,0,0,1,142,85,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,142591,0,8,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,140000,0,0,1,7,672,4,0,1925,1950,2008
841,958,581,0,3,1,0,0,0,0,3,1,0,0,1,1,0,0,3,650,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,68,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,8,686,2,3,1,4,134091,1983,1539,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,842,1,4,0,0,0,1,3,10440,0,0,0,0,1,174,60,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,128225,78,8,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,157500,0,0,1,8,650,4,70,1904,2002,2008
842,1165,0,0,3,1,0,0,0,0,3,4,312,539,3,5,1,0,3,276,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,490,2,4,2,4,202893,1966,1165,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,843,1,3,0,0,0,1,3,9020,0,0,0,0,1,110,82,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,183,0,1,0,0,0,5,145847,129,7,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,174900,0,0,1,6,1127,4,0,1966,1966,2008
843,1800,0,0,6,0,0,1,0,0,3,1,0,0,1,1,0,0,3,1800,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,0,0,0,0,0,103317,1890,1800,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,844,2,3,0,0,0,1,3,8000,1,0,0,0,0,100,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,7,145847,0,4,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,141000,0,0,1,10,1800,4,0,1961,1961,2007
844,876,540,0,4,1,0,0,0,0,3,2,0,0,1,1,0,0,3,876,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,194,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,1,8,720,3,3,1,3,134091,1949,1416,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,845,1,3,0,0,0,1,3,12665,0,0,0,0,1,126,100,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,128225,0,8,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,153900,0,0,1,7,876,4,418,1915,1950,2008
845,1701,0,0,3,1,0,0,0,0,3,4,1390,0,5,1,1,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,2,6,611,2,3,3,3,160571,1975,1701,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,846,1,3,0,0,0,1,3,16647,0,1,0,0,0,142,116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,136793,0,5,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,171000,0,0,1,6,1390,4,0,1975,1981,2007
846,1006,769,0,3,1,0,0,0,0,3,1,513,0,5,1,1,0,4,227,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,192,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,2,8,425,2,3,1,3,202893,1993,1775,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,847,1,4,0,0,0,1,3,9317,0,0,0,0,1,124,75,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,137,0,1,0,0,0,7,186556,72,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,213000,0,0,1,7,740,4,234,1993,1993,2009
847,864,0,0,3,1,0,0,0,0,3,3,460,0,4,1,1,0,3,404,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,8,338,1,3,1,3,202893,1972,864,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,848,1,3,0,0,0,1,3,15523,0,1,0,0,0,431,36,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,197966,0,6,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,133500,0,0,1,5,864,4,0,1972,1972,2009
848,1307,1051,0,5,1,0,0,0,0,3,1,0,0,1,1,0,0,3,907,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,3,8,360,2,3,1,2,134091,1908,2358,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,849,1,3,1,0,0,0,3,45600,0,0,0,0,1,608,75,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,212565,40,8,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,240000,175,0,1,10,907,4,486,1908,1997,2008
849,1094,761,0,3,1,0,0,0,0,3,1,0,0,1,1,0,0,3,528,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,2,8,512,2,3,2,3,202893,1976,1855,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,850,1,3,0,0,0,1,3,9600,0,0,1,0,0,120,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,360,0,1,0,0,0,8,238773,100,7,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,187000,0,0,1,7,528,4,113,1976,1994,2007
850,848,0,0,1,0,0,0,0,1,3,3,659,0,6,1,1,0,4,189,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,8,420,2,3,3,3,202893,2003,848,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,851,1,4,0,0,0,1,3,4435,0,0,0,0,1,123,36,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,0,1,0,0,0,11,197966,0,5,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,131500,0,0,1,3,848,4,140,2003,2003,2007
851,1456,0,0,2,0,0,0,0,1,3,4,0,0,1,1,0,0,4,1273,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,2,8,400,2,3,3,3,202893,2003,1456,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,852,1,4,0,0,0,1,3,3196,0,0,0,0,1,142,22,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0,1,0,0,0,5,194871,20,5,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,215000,0,0,1,7,1273,4,143,2003,2003,2006
852,918,728,0,4,1,0,0,0,0,3,1,364,0,3,1,0,0,3,554,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,2,8,240,1,3,1,3,134091,1941,1646,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,853,1,3,0,0,0,1,3,7128,0,0,0,0,1,134,53,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,210625,0,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,164000,126,0,1,7,918,4,0,1941,1950,2007
